City_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
245,Kuusamo,FI,12/4/2021 4:14,65.9667,29.1833,12.24,92,75,4.61,light shower snow
246,Pacific Grove,US,12/4/2021 4:13,36.6177,-121.9166,55.08,84,41,1.99,scattered clouds
247,Coos Bay,US,12/4/2021 4:14,43.3665,-124.2179,50.02,96,1,5.75,clear sky
248,Wenatchee,US,12/4/2021 4:14,47.4235,-120.3103,42.22,59,1,3,clear sky
249,Kieta,PG,12/4/2021 4:13,-6.2167,155.6333,83.98,75,98,2.17,light rain
250,Ilulissat,GL,12/4/2021 4:14,69.2167,-51.1,12.22,57,75,26.46,broken clouds
251,Kusti,SD,12/4/2021 4:14,13.1629,32.6635,76.84,33,0,10.29,clear sky
252,Ostrovnoy,RU,12/4/2021 4:14,68.0531,39.5131,19.85,79,100,3.67,overcast clouds
253,Hobyo,SO,12/4/2021 4:14,5.3505,48.5268,80.06,65,22,18.19,few clouds
254,Santa Ana,US,12/4/2021 4:13,33.7456,-117.8678,59.99,85,1,0,mist
255,Ewa Beach,US,12/4/2021 4:14,21.3156,-158.0072,70.68,64,75,15.01,broken clouds
256,Melfi,IT,12/4/2021 4:14,40.9965,15.6514,40.5,84,79,4.65,broken clouds
257,Farafangana,MG,12/4/2021 4:14,-22.8167,47.8333,77.34,83,49,7.67,light rain
258,Nykoping,SE,12/4/2021 4:14,58.753,17.0079,21.49,100,75,4.61,broken clouds
259,Riacho De Santana,BR,12/4/2021 4:14,-13.6092,-42.9389,68.85,95,100,1.72,overcast clouds
260,Salym,RU,12/4/2021 4:14,60.0625,71.4789,15.31,92,73,8.23,broken clouds
261,Salalah,OM,12/4/2021 4:15,17.0151,54.0924,75.29,41,0,5.75,clear sky
262,Pangnirtung,CA,12/4/2021 4:15,66.1451,-65.7125,13.71,73,100,8.86,overcast clouds
263,Grindavik,IS,12/4/2021 4:15,63.8424,-22.4338,28.87,100,82,6.91,fog
264,Mbanza-Ngungu,CD,12/4/2021 4:15,-5.25,14.8667,68,99,99,3.27,light rain
265,Bereda,ES,12/4/2021 4:15,43.2686,-7.5406,53.35,100,99,8.52,light rain
266,Rawson,AR,12/4/2021 4:10,-43.3002,-65.1023,58.37,57,4,23.91,clear sky
267,Anjozorobe,MG,12/4/2021 4:15,-18.4,47.8667,66.52,83,82,6.73,broken clouds
268,Clarence Town,AU,12/4/2021 4:15,-32.5833,151.7833,71.98,71,100,8.3,overcast clouds
